,labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,cluster
728,2524,6,WA,1,2017-08-13,2017-08-13,1,2017,8,0.0,0.0,46.76926666666666,46.76755,0.0146999999999977,-119.35091666666666,-119.35295,0.1045000000000015,348.0,339.25,21.270260929288103,50.60000000000002,358.0,226.2,265.11927127238414,618.5999999999999,"(46.5754, -119.0021)",46.5754,-119.0021,POINT (-119.0021 46.5754),4.1,17,0
729,2526,17,ID,1,2017-08-15,2017-08-18,4,2017,8,0.0,0.0,46.24164705882352,46.2424,0.024799999999999,-114.5209411764706,-114.5188,0.0570999999999912,360.4,358.1,31.447873537013592,116.5,171.6529411764706,89.5,175.4698660655408,625.3,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),71.2,159,0
730,2527,177,CA,2,2017-08-16,2017-09-05,21,2017,9,0.0,1.0,41.967162146892655,41.9462,0.2257999999999995,-123.14317344632762,-123.1283,0.2576999999999998,342.6011299435029,335.6,23.09950311522997,134.90000000000003,115.98474576271178,42.7,283.1179997008712,3158.1,"(42.290094, -123.2321)",42.290094,-123.2321,POINT (-123.2321 42.290094),207.5,257,1
731,2529,259,WA,1,2017-08-16,2017-09-13,29,2017,9,0.0,1.0,46.997888030888014,46.9829,0.2987000000000037,-121.39382432432429,-121.3955,0.2775000000000034,357.3281853281852,351.0,33.52801236818057,184.2,420.9972972972972,185.2,689.7485455986538,4947.400000000001,"(46.624183962, -121.388063592)",46.624183962,-121.388063592,POINT (-121.388063592 46.624183962),1.3,5,1
732,2533,18,OR,1,2017-08-17,2017-09-04,18,2017,8,0.0,1.0,43.40737777777777,43.4103,0.045899999999996,-122.37861111111108,-122.3776,0.0373000000000018,341.6833333333333,333.29999999999995,24.87108526689057,86.5,82.88333333333334,43.05,84.14133942361508,269.6,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),200.0,250,0
733,2533,18,OR,1,2017-08-17,2017-09-04,18,2017,8,0.0,1.0,43.40737777777777,43.4103,0.045899999999996,-122.37861111111108,-122.3776,0.0373000000000018,341.6833333333333,333.29999999999995,24.87108526689057,86.5,82.88333333333334,43.05,84.14133942361508,269.6,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),185.7,236,0
734,2539,412,MT,1,2017-08-16,2017-09-13,29,2017,9,0.0,1.0,48.06369126213591,48.08865,0.375,-113.03453883495146,-113.0437,0.3327999999999917,363.1461165048545,355.20000000000005,38.68171650398188,186.7,257.2111650485438,119.8,365.2536001599202,3363.8,"(48.5103, -113.99681)",48.5103,-113.99681,POINT (-113.99681 48.5103),55.9,151,1
735,2540,23,UT,1,2017-08-19,2017-09-07,19,2017,8,0.0,1.0,39.99641304347826,39.987,0.0736999999999952,-111.2483608695652,-111.2499,0.1124999999999971,360.33913043478265,360.7,24.74065000855576,80.70000000000005,337.50000000000006,167.0,476.1431507435552,1786.5,"(40.136378, -111.657936)",40.136378,-111.657936,POINT (-111.657936 40.136378),13.3,54,0
736,2542,234,WA,1,2017-08-12,2017-09-16,36,2017,9,0.0,1.0,47.331671794871774,47.32595,0.1037999999999996,-121.0008905982906,-121.0211,0.2387000000000085,350.7175213675213,338.55,34.25238302930524,182.6,153.8970085470086,75.25,243.49250826051235,1764.0,"(47.3998148287875, -121.427095574363)",47.3998148287875,-121.427095574363,POINT (-121.427095574363 47.3998148287875),30.4,89,1
737,2543,34,ID,1,2017-08-22,2017-09-07,16,2017,8,0.0,1.0,44.52115882352941,44.52305,0.1257999999999981,-114.60377941176472,-114.60035,0.1050000000000039,357.7264705882353,357.9,21.582222044495246,95.89999999999998,230.31470588235297,109.45,235.70746395704649,864.8,"(44.1703848147433, -114.928033894289)",44.1703848147433,-114.928033894289,POINT (-114.928033894289 44.1703848147433),52.1,142,0
738,2544,214,MT,1,2017-08-23,2017-09-12,21,2017,9,0.0,1.0,48.96612897196263,48.9635,0.0571000000000054,-115.363070093458,-115.3552,0.2506000000000057,355.8383177570093,349.75,29.869885740525984,165.5,274.16542056074763,80.2,505.6315995657312,3138.3,"(48.3915450080109, -115.553309333839)",48.3915450080109,-115.553309333839,POINT (-115.553309333839 48.3915450080109),20.6,69,0
739,2545,55,ID,1,2017-08-18,2017-09-12,26,2017,9,0.0,1.0,46.0195309090909,45.9872,0.203400000000002,-115.07979636363632,-115.0704,0.1152000000000015,351.3745454545453,351.3,28.4353797503888,111.7,142.2,73.4,165.0337563674194,768.5,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),72.6,160,1
740,2546,7,WA,1,2017-08-23,2017-08-23,1,2017,8,0.0,0.0,47.464842857142855,47.4667,0.019999999999996,-118.7250714285714,-118.7306,0.0289999999999963,373.6714285714285,370.2,15.307810020347375,47.5,120.0142857142857,96.8,64.88313670416551,186.2,"(47.12, -118.3819)",47.12,-118.3819,POINT (-118.3819 47.12),12.0,50,0
741,2549,14,MT,1,2017-08-25,2017-08-27,2,2017,8,0.0,0.0,45.94833571428571,45.9486,0.0377999999999971,-111.99506428571428,-111.9995,0.0463000000000022,367.9071428571429,362.2000000000001,36.84621813984159,141.5,283.49285714285713,194.15,274.8849198770718,1054.1,"(46.002602, -112.501247)",46.002602,-112.501247,POINT (-112.501247 46.002602),28.2,85,0
742,2551,234,ID,1,2017-08-25,2017-09-11,18,2017,9,0.0,1.0,44.390083760683765,44.38705,0.1674999999999968,-115.56136752136764,-115.56495,0.1436999999999955,356.6358974358972,355.85,28.2041072756594,132.60000000000002,212.11367521367524,104.7,241.13183629112544,1328.4,"(44.104498, -115.972386)",44.104498,-115.972386,POINT (-115.972386 44.104498),20.5,69,0
743,2552,11,MT,1,2017-08-26,2017-08-26,1,2017,8,0.0,0.0,45.48556363636364,45.4874,0.0232999999999989,-105.92865454545452,-105.9258,0.0327000000000055,348.9818181818182,355.2,25.859381979537652,63.200000000000045,103.9,80.5,64.66926627077193,166.29999999999998,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),28.8,86,0
744,2554,101,ID,2,2017-08-27,2017-09-12,17,2017,9,0.0,1.0,46.3589386138614,46.3823,0.1632999999999995,-114.51638910891091,-114.5364,0.1731000000000051,354.3108910891089,351.3,29.796687403099355,153.8,150.33069306930696,78.3,188.6128705802307,1053.1,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),72.6,160,0
745,2557,103,CA,1,2017-08-29,2017-09-18,21,2017,9,0.0,1.0,36.12721553398057,36.1214,0.118700000000004,-118.69942815533985,-118.696,0.1739000000000032,349.2524271844661,347.2,25.89710349713292,146.10000000000002,146.43786407767,84.8,218.30460510735773,1744.4,"(36.0318310008979, -119.055018)",36.0318310008979,-119.055018,POINT (-119.055018 36.0318310008979),11.6,48,0
746,2561,137,NV,1,2017-08-30,2017-09-03,4,2017,9,0.0,1.0,40.23066788321169,40.235,0.2394000000000034,-119.45637956204384,-119.45,0.1732999999999975,358.52846715328474,354.2,32.95599996453629,182.6,205.2547445255474,101.1,376.6027146763398,3392.2000000000003,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),14.6,56,0
747,2563,7,ID,1,2017-08-30,2017-09-01,3,2017,9,0.0,1.0,45.36827142857143,45.3687,0.008899999999997,-114.8498,-114.851,0.0140999999999991,346.35714285714283,336.3,28.475595231873967,73.79999999999995,95.68571428571428,41.1,90.82682108590735,214.1,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),21.2,70,0
748,2564,6,ID,1,2017-08-30,2017-08-30,1,2017,8,0.0,0.0,47.0773,47.07695,0.008899999999997,-115.51518333333333,-115.5169,0.0272999999999967,341.26666666666665,340.65,15.795020312322064,45.19999999999999,52.7,46.05,36.23732881987855,100.6,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),30.8,90,0
749,2565,194,MT,1,2017-08-30,2017-09-13,15,2017,9,0.0,1.0,47.48174690721648,47.4812,0.0996999999999985,-115.06410463917528,-115.06705,0.1321999999999974,350.0201030927835,345.25,26.749456592024284,111.5,116.52371134020618,75.8,129.07369608232145,920.9,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),24.3,77,0
750,2568,36,MT,1,2017-08-30,2017-09-01,3,2017,8,0.0,1.0,48.218325,48.2107,0.1126000000000004,-109.57053333333332,-109.55705,0.1504000000000047,360.7611111111111,354.04999999999995,27.28942524419908,118.79999999999995,312.3944444444445,105.2,443.768485937331,1835.2,"(47.582225107753, -108.720383334508)",47.582225107753,-108.720383334508,POINT (-108.720383334508 47.582225107753),30.7,90,0
751,2570,7,MT,1,2017-08-30,2017-08-31,2,2017,8,0.0,0.0,45.89725714285714,45.8931,0.0330000000000012,-105.26074285714289,-105.2612,0.070200000000014,382.3571428571428,367.1,29.88599767688637,83.80000000000001,582.7714285714286,316.5,647.5787254954303,1836.3,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),24.7,77,2
752,2573,136,CA,1,2017-08-31,2017-09-07,7,2017,9,0.0,1.0,40.78857500000001,40.78375,0.1353000000000008,-123.05502794117648,-123.03465,0.223399999999998,345.7132352941176,338.4,25.331297604825277,139.39999999999998,155.66102941176476,60.95,325.7232754559417,2242.6,"(40.73475, -122.9412)",40.73475,-122.9412,POINT (-122.9412 40.73475),8.0,33,0
753,2574,33,NV,1,2017-08-31,2017-09-02,2,2017,8,0.0,1.0,40.38618484848487,40.3762,0.0884,-119.2530787878788,-119.2551,0.0759000000000043,346.7606060606061,345.9,21.315427795876204,81.79999999999995,174.16666666666669,106.6,217.419159785118,997.8,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),13.6,54,0
754,2576,40,MT,1,2017-08-31,2017-09-13,13,2017,9,0.0,1.0,47.66502249999999,47.6656,0.0564000000000035,-115.59222500000004,-115.59485,0.0717000000000069,348.3325,344.25,30.48187681397857,153.29999999999995,105.24249999999998,70.85,169.07226172822504,1008.5,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),24.3,77,0
755,2578,9,MT,1,2017-09-01,2017-09-03,2,2017,9,0.0,0.0,47.76395555555556,47.7643,0.0182999999999964,-115.0127,-115.0097,0.018100000000004,340.3777777777778,335.5,22.77162586299988,77.40000000000003,63.37777777777779,45.2,70.95290300223412,228.1,"(47.594395, -115.323746)",47.594395,-115.323746,POINT (-115.323746 47.594395),58.9,153,0
756,2579,62,WA,1,2017-09-01,2017-09-12,11,2017,9,0.0,0.0,47.51140161290323,47.51125,0.0401000000000024,-120.91856290322582,-120.92125,0.1180999999999983,344.766129032258,340.95000000000005,22.582090274449914,86.80000000000001,138.36935483870974,121.45,110.28292317416708,479.3,"(47.598863, -120.664702)",47.598863,-120.664702,POINT (-120.664702 47.598863),17.4,62,0
757,2580,113,MT,1,2017-09-02,2017-09-17,15,2017,9,0.0,0.0,48.532653982300886,48.5304,0.1383999999999972,-115.62330619469026,-115.6261,0.1031000000000119,343.8867256637171,335.8,26.706782526785144,144.2,130.8345132743363,74.7,225.37749117944617,2082.3,"(48.3915450080109, -115.553309333839)",48.3915450080109,-115.553309333839,POINT (-115.553309333839 48.3915450080109),27.4,83,0
758,2582,15,OR,1,2017-09-02,2017-09-04,3,2017,9,0.0,0.0,44.00590666666667,43.9968,0.0448000000000021,-122.4875,-122.4857,0.0428999999999888,329.8733333333333,328.6,10.967970685244422,36.39999999999998,29.899999999999995,25.5,16.310864039476442,57.3,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),200.0,250,0
759,2582,15,OR,1,2017-09-02,2017-09-04,3,2017,9,0.0,0.0,44.00590666666667,43.9968,0.0448000000000021,-122.4875,-122.4857,0.0428999999999888,329.8733333333333,328.6,10.967970685244422,36.39999999999998,29.899999999999995,25.5,16.310864039476442,57.3,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),185.7,236,0
760,2583,14,CO,1,2017-09-02,2017-09-07,5,2017,9,0.0,0.0,40.91988571428571,40.91875,0.0253000000000014,-106.8668857142857,-106.8649,0.0848000000000013,371.0857142857144,367.05,17.868229525434977,55.10000000000002,333.57142857142856,326.79999999999995,207.2077642908624,563.4,"(40.5383, -106.6766)",40.5383,-106.6766,POINT (-106.6766 40.5383),39.1,110,2
761,2584,14,ID,1,2017-09-02,2017-09-08,7,2017,9,0.0,0.0,46.15447142857143,46.15345,0.0282999999999944,-115.50157857142857,-115.5033,0.0446000000000026,355.38571428571424,349.1,28.837765227158343,96.2,228.08571428571423,181.65,209.37666778079404,775.6999999999999,"(46.2094, -116.0275)",46.2094,-116.0275,POINT (-116.0275 46.2094),129.4,189,0
762,2587,16,ID,1,2017-09-03,2017-09-04,2,2017,9,0.0,0.0,46.9634125,46.9624,0.0183999999999997,-116.61375,-116.615,0.0472000000000036,344.6000000000001,344.0,19.290999628496884,62.700000000000045,78.7375,56.85,50.70249007691831,189.5,"(46.72182012, -116.960176895)",46.72182012,-116.960176895,POINT (-116.960176895 46.72182012),73.7,160,0
763,2593,34,OR,1,2017-09-11,2017-09-17,6,2017,9,0.0,0.0,44.47940000000001,44.47885,0.0293000000000063,-120.48059411764709,-120.48295,0.0844000000000022,366.729411764706,362.6,34.65396500478098,154.7,205.7411764705882,112.85,238.0472720021485,1162.4,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),44.2,122,0
764,2595,9,OR,1,2017-09-11,2017-09-15,4,2017,9,0.0,0.0,42.549166666666665,42.5495,0.0105000000000003,-123.87316666666663,-123.8749,0.0258000000000038,342.77777777777777,346.2,14.148478520478603,42.0,115.06666666666668,84.5,81.28597665034235,253.40000000000003,"(42.434139, -123.348466)",42.434139,-123.348466,POINT (-123.348466 42.434139),29.5,88,0
765,2597,14,CA,1,2017-09-12,2017-09-16,4,2017,9,0.0,0.0,40.981257142857146,40.9818,0.0193000000000012,-121.82917857142856,-121.82715,0.0383999999999957,360.8642857142857,357.5,18.10752530103085,61.80000000000001,157.2857142857143,136.39999999999998,97.40006205291702,311.90000000000003,"(40.53999, -121.57646)",40.53999,-121.57646,POINT (-121.57646 40.53999),15.4,58,0
766,2598,9,CA,2,2017-09-12,2017-09-15,4,2017,9,0.0,0.0,33.199011111111105,33.1973,0.0397999999999996,-114.68271111111112,-114.6844,0.0181999999999931,357.2,355.5,9.390420650854786,27.899999999999977,106.96666666666664,98.3,52.91970332494316,156.1,"(32.690278, -114.61444)",32.690278,-114.61444,POINT (-114.61444 32.690278),7.4,31,0
767,2600,7,OR,1,2017-09-13,2017-09-16,4,2017,9,0.0,0.0,43.72045714285714,43.7184,0.0153999999999996,-122.23692857142856,-122.2357,0.0223999999999904,339.25714285714287,339.4,17.822724926607712,40.80000000000001,72.2,75.7,33.27341280962926,80.5,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),37.8,107,0
768,2600,7,OR,1,2017-09-13,2017-09-16,4,2017,9,0.0,0.0,43.72045714285714,43.7184,0.0153999999999996,-122.23692857142856,-122.2357,0.0223999999999904,339.25714285714287,339.4,17.822724926607712,40.80000000000001,72.2,75.7,33.27341280962926,80.5,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),40.3,113,0
769,2601,44,CA,1,2017-09-13,2017-09-28,15,2017,9,0.0,0.0,40.220863636363646,40.2225,0.0493999999999985,-123.03285681818184,-123.03935,0.0811999999999955,353.26363636363635,352.7,26.75873333558894,114.60000000000002,129.07500000000002,82.95,149.228407927439,767.1,"(40.73475, -122.9412)",40.73475,-122.9412,POINT (-122.9412 40.73475),5.9,25,0
770,2602,11,CO,1,2017-09-21,2017-09-22,2,2017,9,0.0,0.0,40.34143636363637,40.3431,0.0275999999999996,-108.4248818181818,-108.4231,0.0598999999999989,382.9090909090909,378.7,47.00815789935731,157.8,281.1272727272727,169.9,348.3958211313938,1203.1,"(40.0869440009297, -108.761389)",40.0869440009297,-108.761389,POINT (-108.761389 40.0869440009297),5.4,23,0
771,2603,8,WA,1,2017-09-24,2017-09-28,4,2017,9,0.0,0.0,46.21583749999999,46.2149,0.1021,-118.10245,-118.0823,0.1624000000000052,363.85,358.35,15.807321992400508,45.30000000000001,126.5625,87.19999999999999,97.84991331480212,297.20000000000005,"(46.318, -117.985)",46.318,-117.985,POINT (-117.985 46.318),7.0,29,0
772,2608,6,CA,1,2017-10-05,2017-10-05,1,2017,10,0.0,0.0,36.63016666666667,36.63015,0.0121000000000037,-121.76986666666666,-121.76985,0.0242999999999966,420.9500000000001,417.05,46.02454779788716,142.39999999999998,534.2833333333333,370.2,555.5465144042096,1560.9,"(36.6942610009043, -121.623271)",36.6942610009043,-121.623271,POINT (-121.623271 36.6942610009043),5.7,24,2
773,2609,26,CA,1,2017-10-09,2017-10-09,1,2017,10,0.0,0.0,39.59472692307693,39.59465,0.0578000000000002,-121.58086923076924,-121.5832,0.0786999999999977,365.6923076923077,347.6,37.06595120135916,111.5,304.0615384615384,165.7,296.609254173801,965.1,"(39.77919, -121.59135)",39.77919,-121.59135,POINT (-121.59135 39.77919),4.0,17,0
774,2610,32,CA,1,2017-10-09,2017-10-11,3,2017,10,0.0,0.0,39.356921875,39.35435,0.1308000000000007,-121.36750312500004,-121.3656,0.0763999999999924,345.915625,339.75,23.818102486310437,76.69999999999999,229.6625,156.75,194.40979623199996,747.0,"(39.327563, -121.668811)",39.327563,-121.668811,POINT (-121.668811 39.327563),18.5,64,0
775,2611,434,CA,1,2017-10-09,2017-10-18,10,2017,10,0.0,0.0,38.42868963133641,38.41435,0.4206999999999965,-122.45281843317971,-122.4687,0.6293000000000006,363.35852534562224,356.15,36.74019117676036,182.8,345.6354838709671,171.75,471.53403329754303,3197.1,"(38.310942, -122.296189)",38.310942,-122.296189,POINT (-122.296189 38.310942),36.7,104,1
776,2612,25,CA,1,2017-10-09,2017-10-19,11,2017,10,0.0,0.0,40.18942399999999,40.186,0.0317999999999969,-123.03363999999998,-123.0342,0.103200000000001,348.848,335.3,31.098179475118258,137.10000000000002,251.15600000000003,133.1,423.4958304399229,2125.8,"(40.73475, -122.9412)",40.73475,-122.9412,POINT (-122.9412 40.73475),8.0,33,0
777,2616,7,CA,1,2017-10-11,2017-10-16,5,2017,10,0.0,0.0,41.801785714285714,41.8024,0.0084999999999979,-123.15605714285714,-123.1566,0.0329000000000121,350.27142857142854,356.8,18.93327883962648,52.19999999999999,219.78571428571425,130.6,186.91402148734437,471.1,"(41.726892, -122.633579)",41.726892,-122.633579,POINT (-122.633579 41.726892),8.5,35,0
778,2617,28,CA,1,2017-10-14,2017-10-19,5,2017,10,0.0,0.0,37.672807142857145,37.67285,0.0331999999999936,-119.5605535714286,-119.5652,0.0581999999999993,346.55000000000007,341.5,24.336841451837,84.0,161.2607142857143,115.25,198.68852105612663,910.4,"(37.748707, -119.587094)",37.748707,-119.587094,POINT (-119.587094 37.748707),82.4,165,0
779,2618,7,ID,1,2017-10-15,2017-10-19,4,2017,10,0.0,0.0,46.72378571428571,46.7401,0.0816000000000016,-116.38947142857144,-116.3915,0.1795999999999935,346.8285714285715,351.9,21.753751728971128,61.30000000000001,106.97142857142858,104.4,56.524587991590415,172.29999999999998,"(46.72182012, -116.960176895)",46.72182012,-116.960176895,POINT (-116.960176895 46.72182012),15.2,58,0
780,2622,12,CA,1,2017-10-26,2017-10-27,1,2017,10,0.0,0.0,33.58809166666667,33.58775,0.0122999999999962,-117.3191,-117.3253,0.0652000000000043,356.375,352.45,27.086397961808338,92.60000000000002,304.55,307.45000000000005,195.84106496665285,635.8000000000001,"(33.67649, -117.33098)",33.67649,-117.33098,POINT (-117.33098 33.67649),14.1,55,0
781,2627,11,CA,1,2017-11-21,2017-12-06,16,2017,12,0.0,1.0,38.83992727272727,38.8506,0.0694999999999979,-120.53690909090908,-120.5351,0.0365000000000037,344.25454545454545,348.3,20.57961922079045,53.80000000000001,86.60000000000001,64.2,68.0368135644226,217.7,"(38.9759996246692, -120.103505924399)",38.9759996246692,-120.103505924399,POINT (-120.103505924399 38.9759996246692),0.6,3,0
782,2628,1013,CA,1,2017-12-05,2017-12-23,18,2017,12,0.0,0.0,34.46205103652514,34.4621,0.3492999999999995,-119.28781727541966,-119.3101,0.7435000000000116,375.2384007897339,366.8,41.006661661272254,186.7,456.79861796643627,213.5,697.9440121166398,6734.0,"(34.44806, -119.2313)",34.44806,-119.2313,POINT (-119.2313 34.44806),14.6,56,1
783,2631,6,OR,1,2017-12-07,2017-12-07,1,2017,12,0.0,0.0,43.41965,43.4207,0.0135000000000005,-123.00531666666666,-123.00835,0.016300000000001,344.2166666666667,338.95,26.52330421849184,71.30000000000001,90.83333333333331,57.3,99.1937430822462,259.90000000000003,"(43.2266, -123.36479)",43.2266,-123.36479,POINT (-123.36479 43.2266),9.1,38,0
784,2632,12,CA,1,2017-12-07,2017-12-08,1,2017,12,0.0,0.0,33.29373333333333,33.296,0.0401000000000024,-117.21375,-117.2246,0.0917999999999921,355.3416666666667,350.5,28.055187766366146,86.09999999999997,280.34166666666664,283.95,240.65936492113164,788.3,"(33.3625928342781, -117.090229999878)",33.3625928342781,-117.090229999878,POINT (-117.090229999878 33.3625928342781),6.1,25,0
